duration,model_name,date,dataset_name,perf,compute_time
120,<class 'automed.actionables.predictors.act_quadratic_discriminant_analysis.ActQuadraticDiscriminantAnalysis'>,1710805492,concilIA_clean.csv,0.5707895169240881,120
120,<class 'automed.actionables.predictors.act_knn_regressor.ActKNNRegressor'>,1710805492,insurance.csv,0.713266977559518,120
120,<class 'automed.actionables.predictors.act_bernoulli_nb.ActBernoulliNb'>,1710805492,dermatology_database.csv,0.9606481481481483,120
120,<class 'automed.actionables.predictors.act_randomforest.ActRandomForest'>,1710805492,fetal_health.csv,0.9203779173839055,120
120,<class 'automed.actionables.predictors.act_linear_regression.ActLinearRegression'>,1710805492,life_expectancy.csv,0.9532562637693127,121
120,<class 'automed.actionables.predictors.act_linear_discriminant_analysis.ActLinearDiscriminantAnalysis'>,1710805492,healthcare-dataset-stroke-data.csv,0.7917409123307199,120
120,<class 'automed.actionables.predictors.act_xgboost.ActXGBoost'>,1710805492,easily_diabetes_data.csv,0.9923076923076923,120
120,<class 'automed.actionables.predictors.act_linear_discriminant_analysis.ActLinearDiscriminantAnalysis'>,1710805492,explict_health.csv,0.9351851851851851,121
120,<class 'automed.actionables.predictors.act_svm_svc.ActSVMSVC'>,1710805492,fertility.csv,0.3888888888888889,120
120,<class 'automed.actionables.predictors.act_randomforest.ActRandomForest'>,1710805492,Drug_Classification.csv,1.0,120
120,<class 'automed.actionables.predictors.act_logistic_regression.ActLogisticRegression'>,1710805492,titanic.csv,0.7696969696969697,129
120,<class 'automed.actionables.predictors.act_svm_svc.ActSVMSVC'>,1710805492,HepatitisCdata.csv,0.5828571428571429,33
30,<class 'automed.actionables.predictors.act_bernoulli_nb.ActBernoulliNb'>,1710805492,concilIA_clean.csv,0.5653744249096286,30
30,<class 'automed.actionables.predictors.act_knn_regressor.ActKNNRegressor'>,1710805492,insurance.csv,0.7151471878160527,30
30,<class 'automed.actionables.predictors.act_bernoulli_nb.ActBernoulliNb'>,1710805492,dermatology_database.csv,0.9375,30
30,<class 'automed.actionables.predictors.act_quadratic_discriminant_analysis.ActQuadraticDiscriminantAnalysis'>,1710805492,fetal_health.csv,0.7886536509291,30
30,<class 'automed.actionables.predictors.act_ard_regression.ActARDRegression'>,1710805492,life_expectancy.csv,0.9499023737677325,31
30,<class 'automed.actionables.predictors.act_linear_discriminant_analysis.ActLinearDiscriminantAnalysis'>,1710805492,healthcare-dataset-stroke-data.csv,0.7891794369208838,30
30,<class 'automed.actionables.predictors.act_randomforest.ActRandomForest'>,1710805492,easily_diabetes_data.csv,0.953846153846154,30
30,<class 'automed.actionables.predictors.act_xgboost.ActXGBoost'>,1710805492,explict_health.csv,0.9425925925925926,31
30,<class 'automed.actionables.predictors.act_knn.ActKNN'>,1710805492,fertility.csv,0.6111111111111112,30
30,<class 'automed.actionables.predictors.act_xgboost.ActXGBoost'>,1710805492,Drug_Classification.csv,1.0,30
30,<class 'automed.actionables.predictors.act_svm_svc.ActSVMSVC'>,1710805492,HepatitisCdata.csv,0.5828571428571429,30
120,<class 'automed.actionables.predictors.act_extra_trees_classifier.ActExtraTreesClassifier'>,1710803408,body_signal_of_smoking.csv,0.7671898112702004,123
120,<class 'automed.actionables.predictors.act_multinomial_nb.ActMultinomialNB'>,1710803408,HepatitisCdata.csv,0.4980952380952381,120
30,<class 'automed.actionables.predictors.act_mlp_classifier.ActMLPClassifier'>,1710803408,concilIA_clean.csv,0.5888730282615839,31
